svn;email;issues
stevel;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130131	hive	2
stevel;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130201	hive	2
stevel;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130202	hive	1
stevel;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130203	hive	2
stevel;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130204	hive	5
stevel;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130205	hive	8
stevel;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130206	hive	7
stevel;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130207	hive	2
stevel;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130606	hive	2
stevel;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130608	hive	1
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130615	hive	1
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130620	hive	1
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130621	hive	2
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130622	hive	5
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130624	hive	4
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130625	hive	2
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130629	hive	3
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130711	hive	1
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130712	hive	3
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130722	hive	1
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130723	hive	4
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130724	hive	3
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130725	hive	3
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130726	hive	7
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130728	hive	2
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130730	hive	3
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130731	hive	1
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130801	hive	1
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130807	hive	5
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130808	hive	3
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130814	hive	2
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130820	hive	6
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130821	hive	2
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130823	hive	3
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130827	hive	7
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130828	hive	2
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130829	hive	8
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130830	hive	13
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130831	hive	1
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130904	hive	26
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130905	hive	7
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130906	hive	5
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130907	hive	2
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130910	hive	3
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130911	hive	1
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130912	hive	6
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130913	hive	8
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130914	hive	4
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130915	hive	2
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130916	hive	3
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130917	hive	1
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130918	hive	6
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130919	hive	5
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130920	hive	3
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130923	hive	1
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130924	hive	1
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130925	hive	1
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130926	hive	5
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130927	hadoop-common-project	1
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20130927	hive	1
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131002	hive	4
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131003	hive	5
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131007	hive	2
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131008	hive	5
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131010	hive	5
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131011	hive	2
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131012	hive	1
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131016	hive	6
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131017	hive	3
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131018	hive	2
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131020	hive	1
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131022	hive	1
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131023	hive	4
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131025	hive	9
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131028	hive	5
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131029	hive	4
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131030	hive	8
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131031	hive	4
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131101	hive	2
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131104	hive	1
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131105	hive	2
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131106	hive	9
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131107	hive	5
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131108	hive	8
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131110	hive	3
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131111	hive	2
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131112	hive	2
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131113	hive	2
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131114	hive	3
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131115	hive	2
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131116	hive	2
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131118	hive	1
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131119	hive	3
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131120	hive	1
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131122	hive	2
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131123	hive	1
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131125	hive	1
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131127	hive	1
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131128	hive	2
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131205	hive	1
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131207	hive	2
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131209	hive	1
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131217	hive	2
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131219	hive	21
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131220	hive	4
suresh;Jason-Dere-(JIRA);Jason-Dere-(JIRA)	20131221	hive	3
suresh;Jason-Lee-(JIRA);Jason-Lee-(JIRA)	20130111	hadoop-common-project	1
suresh;Jason-Lowe;Jason-Lowe	20130124	hadoop-common-project	1
suresh;Jason-Lowe;Jason-Lowe	20130127	hadoop-common-project	1
suresh;Jason-Lowe;Jason-Lowe	20130127	hadoop-hdfs-project	1
suresh;Jason-Lowe;Jason-Lowe	20130127	hadoop-mapreduce-project	1
suresh;Jason-Lowe;Jason-Lowe	20130127	hadoop-yarn-project	1
suresh;Jason-Lowe;Jason-Lowe	20130129	hadoop-common-project	2
suresh;Jason-Lowe;Jason-Lowe	20130129	hadoop-hdfs-project	1
suresh;Jason-Lowe;Jason-Lowe	20130129	hadoop-mapreduce-project	1
suresh;Jason-Lowe;Jason-Lowe	20130129	hadoop-yarn-project	1
suresh;Jason-Lowe;Jason-Lowe	20130212	hadoop-common-project	1
suresh;Jason-Lowe;Jason-Lowe	20130212	hadoop-hdfs-project	1
suresh;Jason-Lowe;Jason-Lowe	20130212	hadoop-mapreduce-project	1
suresh;Jason-Lowe;Jason-Lowe	20130212	hadoop-yarn-project	1
suresh;Jason-Lowe;Jason-Lowe	20130416	hadoop-hdfs-project	1
suresh;Jason-Lowe;Jason-Lowe	20130416	hadoop-mapreduce-project	1
suresh;Jason-Lowe;Jason-Lowe	20130416	hadoop-yarn-project	1
suresh;Jason-Lowe;Jason-Lowe	20130419	hadoop-hdfs-project	1
suresh;Jason-Lowe;Jason-Lowe	20130419	hadoop-mapreduce-project	1
suresh;Jason-Lowe;Jason-Lowe	20130419	hadoop-yarn-project	1
suresh;Jason-Lowe;Jason-Lowe	20130506	hadoop-mapreduce-project	1
suresh;Jason-Lowe;Jason-Lowe	20130511	hadoop-common-project	1
suresh;Jason-Lowe;Jason-Lowe	20130513	hadoop-common-project	1
suresh;Jason-Lowe;Jason-Lowe	20130522	hadoop-common-project	2
suresh;Jason-Lowe;Jason-Lowe	20130522	hadoop-hdfs-project	1
suresh;Jason-Lowe;Jason-Lowe	20130522	hadoop-mapreduce-project	1
suresh;Jason-Lowe;Jason-Lowe	20130522	hadoop-yarn-project	1
suresh;Jason-Lowe;Jason-Lowe	20130604	hadoop-common-project	1
suresh;Jason-Lowe;Jason-Lowe	20130604	hadoop-hdfs-project	1
suresh;Jason-Lowe;Jason-Lowe	20130604	hadoop-mapreduce-project	1
suresh;Jason-Lowe;Jason-Lowe	20130604	hadoop-yarn-project	1
suresh;Jason-Lowe;Jason-Lowe	20130702	hadoop-common-project	2
suresh;Jason-Lowe;Jason-Lowe	20130703	hadoop-common-project	2
suresh;Jason-Lowe;Jason-Lowe	20130703	hadoop-hdfs-project	1
suresh;Jason-Lowe;Jason-Lowe	20130703	hadoop-mapreduce-project	2
suresh;Jason-Lowe;Jason-Lowe	20130703	hadoop-yarn-project	2
suresh;Jason-Lowe;Jason-Lowe	20130711	hadoop-common-project	1
suresh;Jason-Lowe;Jason-Lowe	20130821	hadoop-common-project	2
suresh;Jason-Lowe;Jason-Lowe	20130821	hadoop-hdfs-project	2
suresh;Jason-Lowe;Jason-Lowe	20130821	hadoop-mapreduce-project	2
suresh;Jason-Lowe;Jason-Lowe	20130821	hadoop-yarn-project	2
suresh;Jason-Lowe;Jason-Lowe	20131009	hadoop-common-project	1
suresh;Jason-Lowe;Jason-Lowe	20131009	hadoop-hdfs-project	1
suresh;Jason-Lowe;Jason-Lowe	20131009	hadoop-mapreduce-project	1
suresh;Jason-Lowe;Jason-Lowe	20131009	hadoop-yarn-project	1
suresh;Jason-Lowe;Jason-Lowe	20131031	hadoop-common-project	2
suresh;Jason-Lowe;Jason-Lowe	20131031	hadoop-hdfs-project	2
suresh;Jason-Lowe;Jason-Lowe	20131031	hadoop-mapreduce-project	2
suresh;Jason-Lowe;Jason-Lowe	20131031	hadoop-yarn-project	2
suresh;Jason-Lowe;Jason-Lowe	20131113	hadoop-common-project	1
suresh;Jason-Lowe;Jason-Lowe	20131113	hadoop-hdfs-project	1
suresh;Jason-Lowe;Jason-Lowe	20131113	hadoop-mapreduce-project	1
suresh;Jason-Lowe;Jason-Lowe	20131113	hadoop-yarn-project	1
suresh;Jason-Lowe;Jason-Lowe	20131204	hadoop-common-project	1
suresh;Jason-Lowe;Jason-Lowe	20131204	hadoop-hdfs-project	1
suresh;Jason-Lowe;Jason-Lowe	20131204	hadoop-mapreduce-project	1
suresh;Jason-Lowe;Jason-Lowe	20131204	hadoop-yarn-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130105	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130108	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130108	hadoop-yarn-project	2
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130109	hadoop-common-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130110	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130111	hadoop-mapreduce-project	2
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130111	hadoop-yarn-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130114	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130114	hadoop-yarn-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130116	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130117	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130121	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130122	hadoop-hdfs-project	2
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130122	hadoop-mapreduce-project	4
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130124	hadoop-common-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130124	hadoop-mapreduce-project	2
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130129	hadoop-common-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130204	hadoop-yarn-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130206	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130207	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130207	hadoop-yarn-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130208	hadoop-mapreduce-project	2
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130211	hadoop-mapreduce-project	2
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130212	hadoop-yarn-project	2
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130213	hadoop-mapreduce-project	2
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130225	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130225	hadoop-yarn-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130226	hadoop-yarn-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130227	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130228	hadoop-common-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130228	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130301	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130302	hadoop-mapreduce-project	2
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130302	hadoop-yarn-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130307	hadoop-yarn-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130312	hadoop-common-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130312	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130313	hadoop-common-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130313	hadoop-yarn-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130314	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130318	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130321	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130328	hadoop-mapreduce-project	2
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130328	hadoop-yarn-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130402	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130411	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130419	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130506	hadoop-common-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130506	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130509	hadoop-yarn-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130515	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130517	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130520	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130521	hadoop-common-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130521	hadoop-yarn-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130523	hadoop-common-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130605	hadoop-common-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130606	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130606	hadoop-yarn-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130606	pig	2
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130619	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130701	hadoop-yarn-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130702	hadoop-common-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130711	hadoop-common-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130715	hadoop-common-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130716	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130716	hadoop-yarn-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130722	hadoop-common-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130722	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130722	hadoop-yarn-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130724	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130725	hadoop-yarn-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130726	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130729	hadoop-mapreduce-project	3
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130729	hadoop-yarn-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130730	hadoop-common-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130802	hadoop-mapreduce-project	3
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130807	hadoop-common-project	2
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130812	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130820	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130821	hadoop-common-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130821	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130822	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130822	hadoop-yarn-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130823	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130824	hadoop-mapreduce-project	2
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130826	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130827	hadoop-yarn-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130828	hadoop-common-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130828	hadoop-yarn-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130903	hadoop-common-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130903	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130904	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130905	hadoop-yarn-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130909	hadoop-common-project	2
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130911	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130912	hadoop-yarn-project	2
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130913	hadoop-yarn-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130918	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130925	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130926	hadoop-mapreduce-project	2
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20130926	pig	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20131007	hadoop-common-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20131007	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20131008	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20131014	hadoop-mapreduce-project	2
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20131015	hadoop-common-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20131015	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20131016	hadoop-yarn-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20131018	hadoop-common-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20131022	hadoop-yarn-project	6
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20131024	hadoop-yarn-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20131025	hadoop-yarn-project	3
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20131029	hadoop-yarn-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20131030	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20131102	hadoop-yarn-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20131104	hadoop-common-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20131111	hadoop-common-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20131121	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20131204	hadoop-mapreduce-project	1
suresh;Jason-Lowe-(JIRA);Jason-Lowe-(JIRA)	20131205	hadoop-mapreduce-project	3
suresh;Jason-Vas-Dias-(JIRA);Jason-Vas-Dias-(JIRA)	20131113	hbase	2
suresh;Javi-Roman-(JIRA);Javi-Roman-(JIRA)	20130426	hadoop-common-project	1
suresh;Jawahar-Prasad-JP-(JIRA);Jawahar-Prasad-JP-(JIRA)	20131203	pig	1
suresh;Jay-Bennett;Jay-Bennett	20131221	hive	1
suresh;Jay-Bennett-(JIRA);Jay-Bennett-(JIRA)	20130107	hive	2
suresh;Jay-Bennett-(JIRA);Jay-Bennett-(JIRA)	20130108	hive	1
suresh;Jay-Hacker-(JIRA);Jay-Hacker-(JIRA)	20130221	hadoop-mapreduce-project	1
suresh;Jay-Vyas;Jay-Vyas	20130410	hadoop-hdfs-project	1
suresh;Jay-Vyas;Jay-Vyas	20130410	hadoop-mapreduce-project	1
suresh;Jay-Vyas;Jay-Vyas	20130411	hadoop-hdfs-project	1
suresh;Jay-Vyas;Jay-Vyas	20130413	hadoop-hdfs-project	1
suresh;Jay-Vyas;Jay-Vyas	20130417	hadoop-mapreduce-project	1
suresh;Jay-Vyas;Jay-Vyas	20130418	hadoop-mapreduce-project	2
suresh;Jay-Vyas;Jay-Vyas	20130419	hadoop-hdfs-project	2
suresh;Jay-Vyas;Jay-Vyas	20130421	hadoop-mapreduce-project	1
suresh;Jay-Vyas;Jay-Vyas	20130423	hadoop-hdfs-project	1
suresh;Jay-Vyas;Jay-Vyas	20130531	hadoop-hdfs-project	2
suresh;Jay-Vyas;Jay-Vyas	20130816	hadoop-hdfs-project	1
suresh;Jay-Vyas;Jay-Vyas	20130816	hadoop-mapreduce-project	2
suresh;Jay-Vyas;Jay-Vyas	20130910	hadoop-common-project	1
suresh;Jay-Vyas;Jay-Vyas	20130924	hadoop-common-project	2
suresh;Jay-Vyas;Jay-Vyas	20131118	hadoop-hdfs-project	1
